Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp,cluster_num_clusters,cluster_avg_duration,cluster_sd_duration,cluster_skew_duration,dispersion
632e9aa62793c18a857aece4,37,2592,1992,33,130,603,0.0219570480928548,0.0148284070975676,1.6688369106298715,0.3457927365772943
632e9aa62793c18a857aece4,38,3626,2869,6,21,829,0.0229788902292609,0.0157114623447098,1.7302240565871243,0.2897974743271657
632e9aa62793c18a857aece4,39,680,109,0,0,165,0.0198236363622593,0.0127028702872218,1.7791479289069223,0.3966295936377343
632e9aa62793c18a857aece4,40,2012,1029,18,48,456,0.0229570175437006,0.0162803257214158,1.983025240849149,0.249540534135347
632f7bec7eb646908138c15c,1,623,259,42,57,32,0.0461999999947842,0.0107941441728499,-2.7561784540129253,0.3271296428201298
632f7bec7eb646908138c15c,2,1240,829,120,160,51,0.0440960784192241,0.0117943200042161,-0.3891597665948909,0.4491351806257703
632f7bec7eb646908138c15c,3,869,511,118,134,50,0.0454339999952337,0.013135721828843,-1.467476863778206,0.401912152519861
632f7bec7eb646908138c15c,4,1861,942,384,433,93,0.0436193548374299,0.0130797325671636,0.2264382508152231,0.4651654030748209
632f7bec7eb646908138c15c,5,304,6,71,73,8,0.0353750000059599,0.0126168538144796,-0.2771595213443765,0.5623181931476439
632f7bec7eb646908138c15c,6,844,112,137,161,22,0.0430636363690536,0.0137501357782377,-2.0897182898976983,0.5208319664439676
632f7bec7eb646908138c15c,7,660,141,88,104,12,0.0368750000000025,0.0221780450370069,0.3936247598359896,0.4944301252849041
632f7bec7eb646908138c15c,8,174,24,12,16,6,0.0305666666666739,0.0115373595873939,0.676568980976962,0.4731296505518702
632f7bec7eb646908138c15c,9,808,357,59,87,39,0.041843589749705,0.0185232825694644,-0.1995061772320683,0.4160221450023912
632f7bec7eb646908138c15c,10,266,35,54,60,15,0.0333399999984092,0.0160754826763256,2.145496928667713,0.403030578095969
632f7bec7eb646908138c15c,11,541,84,174,191,8,0.0337250000208796,0.0168233468855436,-1.076440719790822,0.6375656349921014
632f7bec7eb646908138c15c,12,644,53,109,132,21,0.0377619047652941,0.0167598173152725,-0.2019926960746947,0.4589107980927499
632f7bec7eb646908138c15c,13,1241,269,200,227,59,0.0401610169463259,0.0126831005747969,0.0991245493974836,0.4340695184935726
632f7bec7eb646908138c15c,14,678,184,74,86,18,0.0422388888716515,0.0168204056443765,-1.0739131067176089,0.5110092177794595
632f7bec7eb646908138c15c,15,533,54,102,111,19,0.0361894736942444,0.0145236166075049,0.3562849913841857,0.3896851537578761
632f7bec7eb646908138c15c,16,169,32,29,33,5,0.0306000000238554,0.0117717883081242,1.3901161475758348,0.7924743588486036
632f7bec7eb646908138c15c,17,161,2,16,20,8,0.0230250000059442,0.0152333984685239,-0.7972274007994465,0.7015455019922744
632f7bec7eb646908138c15c,18,378,37,80,82,18,0.0372666666613752,0.0151823039478705,-0.9342202719162056,0.4749093812584288
632f7bec7eb646908138c15c,19,326,2,106,116,14,0.0427428571581904,0.0207814160283563,0.8716679896930951,0.4338090634823435
632f7bec7eb646908138c15c,20,1261,138,265,305,62,0.0409532258003116,0.014047317199956,0.5537877126235659,0.3865382208198586
632f7bec7eb646908138c15c,21,787,143,96,102,33,0.0389999999906044,0.0150752902189999,1.038532100045788,0.4798051545286019
632f7bec7eb646908138c15c,22,819,200,75,83,41,0.0406829268356688,0.016640085675674,-0.1352263259502918,0.3967380689742137
632f7bec7eb646908138c15c,23,174,12,28,30,12,0.0415666666766065,0.0180718934653852,-1.621195420849067,0.4902420483984422
632f7bec7eb646908138c15c,24,878,200,79,99,45,0.0386355555433746,0.0132264740689563,-0.2575409247429824,0.3633074463121775
632f7bec7eb646908138c15c,25,699,292,71,85,32,0.0322218750044625,0.0106972029591718,-0.2509752501717202,0.3536998247776776
632f7bec7eb646908138c15c,26,738,473,38,48,33,0.0348545454444382,0.0141381153990785,1.7474342813544066,0.4959953111080064
632f7bec7eb646908138c15c,27,432,29,70,78,15,0.0419066666380676,0.0150564872906474,-1.9042986337855563,0.4808287925538021
632f7bec7eb646908138c15c,28,781,344,24,36,40,0.0380624999922585,0.0149336770959043,0.7363043688055392,0.4542037695892004
632f7bec7eb646908138c15c,29,1140,700,61,85,35,0.0389685714169825,0.0137144357439003,-0.9336939385863212,0.4727043478511247
632f7bec7eb646908138c15c,30,1108,706,35,61,40,0.0414650000053636,0.0132598207556952,0.1949610880870692,0.4589447064183287
632f7bec7eb646908138c15c,31,753,296,63,75,18,0.033455555552903,0.0158540854699961,0.5121597707344366,0.3916230147273944
632f7bec7eb646908138c15c,32,691,85,101,127,27,0.0394925925952356,0.0175547917186084,0.3253824055739275,0.4682934004273501
632f7bec7eb646908138c15c,33,330,21,67,69,17,0.03397647058541,0.0136474140999181,-0.7622160950837392,0.5075470654285805
632f7bec7eb646908138c15c,34,799,217,91,101,30,0.0451366666642835,0.0097001060533884,-1.89227740624109,0.5366302813803256
632f7bec7eb646908138c15c,35,714,52,148,156,20,0.0442550000095339,0.0124732756393719,-2.037936732216865,0.4075710532483364
632f7bec7eb646908138c15c,36,813,68,240,264,30,0.0447300000016157,0.0171967348574723,0.8441218863521085,0.3801306076447853
632f7bec7eb646908138c15c,37,957,197,208,234,34,0.038532352943974,0.0133601787552144,0.5578267989524135,0.4958348796545258
632f7bec7eb646908138c15c,38,1600,645,210,242,70,0.0418642857159963,0.0124367854938153,-0.7672633208062676,0.362173201249472
632f7bec7eb646908138c15c,39,282,102,8,12,17,0.0331705882493343,0.0158618947814588,-0.905387427244186,0.5221319486410846
632f7bec7eb646908138c15c,40,868,448,80,99,36,0.0429527777605547,0.0141749373617303,0.3657273253600648,0.4413239865477136
6330f30b973410dadd20eb64,1,625,241,33,50,43,0.0318000000060982,0.0166709899143723,0.5157702647563419,0.4441359910698755
6330f30b973410dadd20eb64,2,1265,821,55,111,114,0.026184210524227,0.0170613810058751,1.2467047787056034,0.3111248778570981
6330f30b973410dadd20eb64,3,901,514,52,110,93,0.0272365591385039,0.0171236220326289,1.4135229985245918,0.3748113946486793
6330f30b973410dadd20eb64,4,1207,803,115,161,139,0.0312043165450485,0.0198556233437088,0.884585053434655,0.3122964819210604
6330f30b973410dadd20eb64,5,163,20,7,7,21,0.0350047619058773,0.0186511789532971,0.0001366092881458,0.4387715755577342
6330f30b973410dadd20eb64,6,875,98,321,349,95,0.0339294736803204,0.0192444956129,1.1421899779811149,0.3668062663429611
6330f30b973410dadd20eb64,7,840,39,388,420,103,0.0322427184482308,0.0179157647845029,0.3775569974595475,0.4312508830333845
6330f30b973410dadd20eb64,8,126,2,54,56,19,0.036284210531326,0.0231728352274315,0.1596273828864247,0.4250711182490199
6330f30b973410dadd20eb64,9,792,98,329,357,86,0.034063953483517,0.0205603096388957,0.5612593112446324,0.3983830193331306
6330f30b973410dadd20eb64,10,244,27,124,141,27,0.0358148148187672,0.0202188735900046,0.226980499686232,0.3593376274001361
6330f30b973410dadd20eb64,11,724,204,73,99,59,0.03331525423527,0.0169456312500754,0.614094675840978,0.4579353668433205
6330f30b973410dadd20eb64,12,545,180,31,45,66,0.0355969697016718,0.0189844468253193,0.5233473499802143,0.3965702310864432
6330f30b973410dadd20eb64,13,1295,535,275,363,154,0.0285123376611717,0.0172497355386775,1.2199682827361344,0.3569023057087264
6330f30b973410dadd20eb64,14,571,231,43,62,53,0.0238867924523798,0.0159215146858486,1.3016277620209031,0.3434295572298396
6330f30b973410dadd20eb64,15,477,144,48,72,51,0.0241000000014035,0.0148514241741431,1.2417493761110774,0.4142782870415603
6330f30b973410dadd20eb64,16,190,36,12,16,24,0.0336833333308525,0.0188317185420438,0.5864458931801365,0.4186494532084648
6330f30b973410dadd20eb64,17,95,22,0,4,13,0.0242461538461523,0.0149742899317211,-0.3397382551428974,0.441757410360891
6330f30b973410dadd20eb64,18,311,92,19,29,36,0.0338083333306877,0.0174959648415185,0.4366968607822781,0.3770253031510219
6330f30b973410dadd20eb64,19,248,81,17,19,26,0.0336999999949356,0.0193428643191669,0.2295247573462206,0.2720078528658013
6330f30b973410dadd20eb64,20,1160,608,111,157,145,0.0351772413804588,0.0186507511967789,0.4430143286728482,0.3043986759888723
6330f30b973410dadd20eb64,21,1242,310,333,376,136,0.0356279411771766,0.0181723016382305,0.5623372785971289,0.4213040316644737
6330f30b973410dadd20eb64,22,1090,155,383,426,143,0.0301741258746216,0.017556964482692,0.865061459737579,0.3411012265719689
6330f30b973410dadd20eb64,23,112,4,16,28,15,0.0275866666587251,0.0161662287633948,1.1487308274568575,0.4966912279943799
6330f30b973410dadd20eb64,24,812,221,191,222,110,0.033001818181713,0.0188463559940621,0.7949389863010097,0.3696630574598927
6330f30b973410dadd20eb64,25,708,65,297,336,83,0.0381734939715933,0.0216399251851096,0.3579942613559644,0.3955261805234373
6330f30b973410dadd20eb64,26,1213,233,494,553,149,0.0315194630862845,0.0183264123301133,0.7450215177355897,0.3288115601070672
6330f30b973410dadd20eb64,27,287,104,24,39,27,0.0337851851807564,0.0179945655025607,0.2383009766595614,0.530196060868149
6330f30b973410dadd20eb64,28,948,418,84,115,108,0.0337268518522975,0.0182567135572799,0.801019327905078,0.3363030331699009
6330f30b973410dadd20eb64,29,945,324,333,354,112,0.0333232142814512,0.0212851891269703,0.7222862316605911,0.4616713774979554
6330f30b973410dadd20eb64,30,1160,529,219,253,141,0.0319099290786964,0.0184043640233063,0.6731161653765296,0.3694051648490178
6330f30b973410dadd20eb64,31,658,254,39,68,63,0.0337841269809118,0.0179766354313259,0.5597833173370461,0.327352144489044
6330f30b973410dadd20eb64,32,687,282,6,14,75,0.0351959999971372,0.0184865286226126,0.2314641326065832,0.3612888072703227
6330f30b973410dadd20eb64,33,332,119,6,9,46,0.0296326086998072,0.0187017771525295,0.8316731828777545,0.4477113040959354
6330f30b973410dadd20eb64,34,622,318,12,28,74,0.0327810810843045,0.0196251563180975,0.8281030675642281,0.3347787605786461
6330f30b973410dadd20eb64,35,846,324,21,57,91,0.0325285714225499,0.0205244314319495,0.7959304609541404,0.3352372301451156
6330f30b973410dadd20eb64,36,822,312,31,49,87,0.029593103450609,0.0180866377003598,1.0065629984926543,0.4254444210972546
6330f30b973410dadd20eb64,37,1091,546,82,110,122,0.0336286885252842,0.018477117762511,0.5102152988765752,0.2959114860405803
6330f30b973410dadd20eb64,38,1499,1087,101,216,163,0.0328447852764399,0.0194166441066201,0.7165500972464656,0.3389032208973872
6330f30b973410dadd20eb64,39,242,88,8,20,32,0.0343187500025981,0.0180933678355259,0.409627725118277,0.3917075840133022
6330f30b973410dadd20eb64,40,844,455,36,116,120,0.0364525000002925,0.0207427661284665,1.4453700027717098,0.3460143078726595
6337cba5cbed8cb3514a6504,1,528,98,104,118,6,0.0628666666706467,0.0320274673829126,0.3446741400527382,0.6207115636138599
6337cba5cbed8cb3514a6504,2,799,60,500,542,8,0.0744875000029769,0.044397826135986,-0.2137276160569454,0.5967318708335684
6337cba5cbed8cb3514a6504,3,544,56,327,370,4,0.0539500000178918,0.0623025681856022,0.0010797393649623,0.5477719172490669
6337cba5cbed8cb3514a6504,4,860,10,766,786,4,0.0731249999642577,0.051822284440531,1.4883269982961675,0.5993168507813664
6337cba5cbed8cb3514a6504,5,134,42,2,2,2,0.072299999952349,0.0234759451691327,,1.0
6337cba5cbed8cb3514a6504,6,548,97,214,226,4,0.0421750000059631,0.0383835359901641,0.4777985641790569,0.7163084673021188
6337cba5cbed8cb3514a6504,7,387,82,73,77,4,0.109950000017875,0.084066501449428,-0.7234039396472254,0.5642231907072676
6337cba5cbed8cb3514a6504,8,71,13,16,18,3,0.0532999999920397,0.0461886349601468,-1.7221095863455178,0.6667431588395423
6337cba5cbed8cb3514a6504,9,523,58,319,337,6,0.0479333333333267,0.0310969237533688,-0.4055306854919855,0.5395489442150966
6337cba5cbed8cb3514a6504,10,191,30,137,139,1,0.0,,,0.0
6337cba5cbed8cb3514a6504,11,216,26,90,104,1,0.0364999999999327,,,0.0
6337cba5cbed8cb3514a6504,12,404,32,330,352,3,0.02756666668256,0.0477468672895101,1.7320508075688767,0.685324840887763
6337cba5cbed8cb3514a6504,13,801,280,278,302,3,0.0386333333253839,0.0439181435422102,0.8953586150441062,0.6856624009800119
6337cba5cbed8cb3514a6504,14,177,98,8,14,2,0.0141,0.0199404112294606,,1.0
6337cba5cbed8cb3514a6504,15,142,28,0,0,1,0.027,,,0.0
6337cba5cbed8cb3514a6504,16,91,12,15,19,2,0.0552999999522968,0.0782060099317697,,1.0
6337cba5cbed8cb3514a6504,17,79,4,34,36,2,0.012,0.0169705627484771,,0.9999999999999996
6337cba5cbed8cb3514a6504,18,308,182,4,14,2,0.0289500000238704,0.0045961941114704,,1.0
6337cba5cbed8cb3514a6504,19,203,99,0,14,2,0.016849999964279,0.0238294984754696,,1.0
6337cba5cbed8cb3514a6504,20,368,110,154,174,1,0.0,,,0.0
6337cba5cbed8cb3514a6504,21,256,129,12,15,2,0.0736000000238732,0.0493560532931286,,1.0
6337cba5cbed8cb3514a6504,22,230,84,2,16,4,0.0664999999701763,0.0767938365236791,0.0008457948279594,0.5390057864035639
6337cba5cbed8cb3514a6504,23,42,8,0,4,2,0.0313499999523153,0.0098287841910567,,0.9999999999999998
6337cba5cbed8cb3514a6504,24,255,149,0,26,3,0.0447333333412608,0.053363783003939,1.1214853671614198,0.666687614561016
6337cba5cbed8cb3514a6504,25,271,81,8,37,3,0.0099999999999909,0.017320508075673,1.7320508075688774,0.7125749397095456
6337cba5cbed8cb3514a6504,26,349,241,18,38,2,0.0358000000000031,0.0101823376490907,,1.0
6337cba5cbed8cb3514a6504,27,140,20,32,32,2,0.0683999999762363,0.050063160074218,,0.9999999999999996
6337cba5cbed8cb3514a6504,28,235,77,20,28,3,0.0171333333333818,0.0296758038364308,1.7320508075688767,0.7298231485588246
6337cba5cbed8cb3514a6504,29,298,206,8,18,4,0.0742499999940622,0.0335841728585903,-1.5330306844357893,0.5452868876504209
6337cba5cbed8cb3514a6504,30,398,318,6,32,6,0.0517666666507578,0.0487775631429691,1.531425221786044,0.7047818225214112
6337cba5cbed8cb3514a6504,31,492,212,18,24,1,0.0239999999998872,,,0.0
6337cba5cbed8cb3514a6504,32,421,119,2,4,8,0.0629499999941036,0.0399858189215737,-0.1825478348092631,0.4120527558448676
6337cba5cbed8cb3514a6504,33,146,34,0,0,2,0.0,0.0,,1.0
6337cba5cbed8cb3514a6504,34,395,173,12,20,7,0.0794285714456389,0.0492648189148553,-0.6889625275200214,0.5362919846395391
6337cba5cbed8cb3514a6504,35,273,94,0,0,4,0.0640499999940481,0.0593335486845155,-0.1662547253741011,0.6432420137385487
6337cba5cbed8cb3514a6504,36,257,124,14,26,3,0.0747333333332987,0.048251044893663,-0.7906093131104128,0.7831574440782603
6337cba5cbed8cb3514a6504,37,328,266,4,6,3,0.060599999984106,0.0663523172201836,0.6817110226321509,0.719102959385847
6337cba5cbed8cb3514a6504,38,525,407,20,44,3,0.0391000000000121,0.0429060601780409,0.6952723473215333,0.7361639678785188
6337cba5cbed8cb3514a6504,39,170,58,0,6,4,0.068674999999987,0.0375454724181146,-0.2181524076150597,0.6345747616266889
6337cba5cbed8cb3514a6504,40,407,140,30,44,5,0.0534800000189992,0.0456503778625858,0.2014910928050234,0.4781445950297349
63386db00f7528f25101593c,1,546,112,128,220,30,0.0760499999952288,0.0223266618208409,2.896287054462057,0.3738851835786878
63386db00f7528f25101593c,2,854,427,132,246,44,0.0807477272662189,0.0324472701900812,2.3740787598494464,0.3593287439423308
63386db00f7528f25101593c,3,765,310,188,228,17,0.0611352941036195,0.0210363358349884,-0.939354973061173,0.435592594481042
63386db00f7528f25101593c,4,1116,772,78,146,43,0.0714069767641492,0.0134119242507105,-1.243400962305389,0.4056189595199919
63386db00f7528f25101593c,5,163,43,0,0,9,0.0675555555184751,0.0185589675719708,-2.392532935108997,0.6089261680445808
63386db00f7528f25101593c,6,576,272,46,88,37,0.0703108108121005,0.0140328737937693,-2.3533502116747305,0.3346453703460035
63386db00f7528f25101593c,7,567,319,8,29,47,0.072672340433646,0.0169137415496209,-0.716093634250086,0.3314804264105327
63386db00f7528f25101593c,8,96,20,2,11,7,0.0548428571564773,0.0385076554037413,-0.9767518666240744,0.4084287587383252
63386db00f7528f25101593c,9,634,275,25,73,49,0.0732081632536327,0.0140893108767091,1.7082647065734091,0.4095808806639597
63386db00f7528f25101593c,10,198,72,9,13,13,0.0690384615017799,0.0104433821530053,-2.0187414793480167,0.2683071566012995
63386db00f7528f25101593c,11,411,177,10,20,30,0.0783499999841013,0.0280446902957386,0.9844449944331708,0.5096636037253274
63386db00f7528f25101593c,12,375,110,20,36,21,0.0698095238163351,0.0257179102145497,-0.4514038158678966,0.4926047171669385
63386db00f7528f25101593c,13,972,703,58,132,69,0.0732811594154552,0.0235256510418886,4.367910190206647,0.4286343305762103
63386db00f7528f25101593c,14,463,278,16,48,28,0.0678178571428601,0.0205528055599724,-0.5696434814475289,0.3991576616092098
63386db00f7528f25101593c,15,370,150,18,32,22,0.0702363636385353,0.0203967678479507,-0.6025282834015122,0.3789791547022376
63386db00f7528f25101593c,16,129,5,12,12,6,0.0576499999364225,0.0284152599551284,-2.382505480039174,0.5526533578745737
63386db00f7528f25101593c,17,68,12,8,8,5,0.0618999999618532,0.0432533814041035,0.5586855880518772,0.6312557209642677
63386db00f7528f25101593c,18,240,23,20,24,11,0.0662363636363732,0.0209023095779176,-2.447936452950226,0.4989832723286896
63386db00f7528f25101593c,19,175,37,8,15,11,0.0533181817965071,0.0274534084622553,-0.8845618448414381,0.5609432126898835
63386db00f7528f25101593c,20,674,334,74,126,33,0.0707424242438792,0.0140243990821376,-0.6618369954781221,0.4261888948278057
63386db00f7528f25101593c,21,690,320,64,104,19,0.0669999999673697,0.0235438362043849,-1.313508209213084,0.3999320826576222
63386db00f7528f25101593c,22,615,235,44,94,24,0.0685541666865169,0.0136994122108521,-1.854351867021006,0.475487261810319
63386db00f7528f25101593c,23,61,10,4,8,5,0.0454600000095542,0.0327264112917421,-0.8236777641342619,0.6756174721210089
63386db00f7528f25101593c,24,590,166,20,76,16,0.0621749999970206,0.0224899236639227,-2.2955117968178143,0.5326924113344532
63386db00f7528f25101593c,25,642,187,50,89,26,0.0681807692014279,0.0198569286536252,-0.5079408857491078,0.3839858202802209
63386db00f7528f25101593c,26,746,354,32,76,18,0.0653277777804218,0.0191925477412198,-2.97947667824662,0.5954294446198747
63386db00f7528f25101593c,27,278,110,10,24,8,0.0683625000119292,0.0191759475686533,-2.5035822947535373,0.5173447231903413
63386db00f7528f25101593c,28,640,196,28,66,27,0.0690740740687705,0.021365583265681,-1.547979839729191,0.2618414269251494
63386db00f7528f25101593c,29,711,481,52,108,46,0.0723304347908848,0.0162701344665471,1.361522827037615,0.3293509525767325
63386db00f7528f25101593c,30,744,409,72,142,37,0.0641270270244575,0.0174629234248128,-2.321906418655611,0.380312674066199
63386db00f7528f25101593c,31,534,267,56,102,18,0.0644944444629967,0.016250048771364,-2.0135795239059613,0.4692647009196244
63386db00f7528f25101593c,32,616,404,58,92,28,0.066242857129246,0.019407166112822,-0.4286474351607708,0.3958590739997158
63386db00f7528f25101593c,33,192,56,14,30,8,0.0526999999761361,0.0282804828929856,-1.1776754738926598,0.4663943048301578
63386db00f7528f25101593c,34,697,264,72,107,24,0.06378333332937,0.0217737509917434,-0.9936396730262204,0.4988381282887957
63386db00f7528f25101593c,35,473,307,20,44,30,0.0709033333397022,0.0223875501676114,-0.8517480032128373,0.4769564872695803
63386db00f7528f25101593c,36,660,337,92,135,26,0.0713499999981531,0.0149524379308315,0.2650090410242286,0.521116389414525
63386db00f7528f25101593c,37,677,317,68,138,26,0.0731269231081027,0.0115241505542487,-1.0092833011592,0.4734461196851426
63386db00f7528f25101593c,38,870,436,165,235,34,0.0688852941036091,0.0175787773605407,-0.7417692155813252,0.4189563394268299
63386db00f7528f25101593c,39,175,50,29,39,9,0.0552888889047793,0.032492554703978,-1.338039883736301,0.571420345261582
63386db00f7528f25101593c,40,606,259,68,134,21,0.0719761904421309,0.0202028934693646,0.6560542886934578,0.4865015653071367
6339d33c8ee5d4d4b5607400,1,685,173,141,156,49,0.0397306122254489,0.0378898854294449,5.789997522344975,0.3074404421395075
6339d33c8ee5d4d4b5607400,2,693,275,144,173,52,0.0352057692225211,0.0154904197202651,1.4963782195076576,0.4577392705099679
6339d33c8ee5d4d4b5607400,3,647,161,211,232,58,0.0346724137931018,0.0100294792010537,0.0274076744840503,0.4368012937290341
6339d33c8ee5d4d4b5607400,4,1111,591,140,171,95,0.0364884210395741,0.0092312934770613,1.440934964853374,0.3432598360216518
6339d33c8ee5d4d4b5607400,5,317,17,113,113,26,0.03589999999083,0.0167381241734304,1.461885478408906,0.5511142442374364
6339d33c8ee5d4d4b5607400,6,1008,92,465,515,75,0.0348946666654012,0.012957830690504,3.1704511872459005,0.496465940478038
6339d33c8ee5d4d4b5607400,7,348,117,126,143,29,0.0344655172298865,0.0138604595782135,-0.7659311388510105,0.5070243850535742
6339d33c8ee5d4d4b5607400,8,55,11,0,0,6,0.0267833333174733,0.0160863192155785,-0.984606811532842,0.6904889378938149
6339d33c8ee5d4d4b5607400,9,999,267,244,327,87,0.0352781609315918,0.0143499163352889,3.1891094333553616,0.3091267785807153
6339d33c8ee5d4d4b5607400,10,107,42,24,37,7,0.0337285714898666,0.0164080990791973,-1.7792787203671028,0.6004667458713859
6339d33c8ee5d4d4b5607400,11,405,90,52,95,30,0.0336566666650752,0.0147552838613604,1.3282633661812262,0.54343187856263
6339d33c8ee5d4d4b5607400,12,320,99,45,63,27,0.0350370370352601,0.0094638237646839,0.5416475963352635,0.4901617925985527
6339d33c8ee5d4d4b5607400,13,720,275,163,189,59,0.0325796610250211,0.0085913906291935,-0.6154205053494576,0.3519746688616437
6339d33c8ee5d4d4b5607400,14,386,184,11,17,34,0.0347499999859706,0.0120234682528322,-0.2575050489145118,0.3929375616617998
6339d33c8ee5d4d4b5607400,15,375,159,24,41,27,0.0328999999911692,0.0106835963183753,-0.6113491768040439,0.391792267427674
6339d33c8ee5d4d4b5607400,16,70,9,29,29,6,0.0245166666428234,0.0139970592067975,-0.9611706343691906,0.7049056538523607
6339d33c8ee5d4d4b5607400,17,108,11,14,14,12,0.0304916666666813,0.0062382191724577,-1.760050465713091,0.3680757814001744
6339d33c8ee5d4d4b5607400,18,283,33,98,111,24,0.0313666666726186,0.0095843017726871,-1.2930966389876053,0.4378615458733723
6339d33c8ee5d4d4b5607400,19,143,38,37,49,13,0.028930769212426,0.0148563333468777,-1.0322709366143774,0.4873302949741467
6339d33c8ee5d4d4b5607400,20,336,113,82,130,21,0.0378619047846089,0.0092821590110044,0.548602710271921,0.2708974110277241
6339d33c8ee5d4d4b5607400,21,470,130,61,86,34,0.036685294117648,0.0102889506259191,0.6628603585705832,0.3885967806730293
6339d33c8ee5d4d4b5607400,22,738,282,103,153,63,0.0328650793620521,0.0101660909947934,-0.3025431785052587,0.3461556042312495
6339d33c8ee5d4d4b5607400,23,84,13,7,7,5,0.0242999999618681,0.002787471966545,-0.0087725089081563,0.5540168247009998
6339d33c8ee5d4d4b5607400,24,615,265,44,57,41,0.0338731707154288,0.0167115681990438,2.558708943586324,0.3397691601729831
6339d33c8ee5d4d4b5607400,25,361,136,26,48,33,0.0346272727315957,0.0089075204347283,1.1348547021001634,0.4101327697087394
6339d33c8ee5d4d4b5607400,26,1336,781,69,95,92,0.0336913043535233,0.009867191187424,2.63002199412354,0.2835551377604322
6339d33c8ee5d4d4b5607400,27,123,6,36,38,8,0.0274875000059439,0.0076986895991869,0.5908492036096811,0.5180998061876309
6339d33c8ee5d4d4b5607400,28,650,59,156,158,47,0.0374957446737433,0.0165336278846254,1.805756384998264,0.4016803970157024
6339d33c8ee5d4d4b5607400,29,653,43,276,292,48,0.0328416666517652,0.0090360468096773,-0.6976634253606828,0.4178965317974513
6339d33c8ee5d4d4b5607400,30,1595,304,372,428,129,0.0349116279051231,0.0129777912799858,1.831873816309759,0.3474468942165048
6339d33c8ee5d4d4b5607400,31,592,63,295,325,38,0.0338447368621817,0.0095934858831469,-0.6837661528167941,0.4660879123987234
6339d33c8ee5d4d4b5607400,32,501,220,42,54,44,0.0362636363690606,0.0092773314882197,-1.396312634928698,0.353611904264509
6339d33c8ee5d4d4b5607400,33,170,30,13,21,16,0.0325187500059701,0.0101919064903343,0.6496420081534396,0.4461610063335804
6339d33c8ee5d4d4b5607400,34,468,176,87,99,41,0.0327414634274302,0.0097067753597794,-0.7272028069360265,0.3748119346235123
6339d33c8ee5d4d4b5607400,35,358,95,70,93,30,0.0299966666921004,0.0105716433684889,-1.2017129494998473,0.4447812401398032
6339d33c8ee5d4d4b5607400,36,748,94,348,393,53,0.0360792452740162,0.0106093818832277,2.199098267592399,0.3555627263995076
6339d33c8ee5d4d4b5607400,37,486,116,152,181,30,0.0321666666936747,0.008379380840977,0.4975675742919913,0.5873162880336232
6339d33c8ee5d4d4b5607400,38,847,512,171,230,58,0.0335362069023107,0.0124272013198129,0.9848186174513912,0.475833280587135
6339d33c8ee5d4d4b5607400,39,71,19,14,18,5,0.0323800000476448,0.0125533661103727,0.1233633919592091,0.6468224962222135
6339d33c8ee5d4d4b5607400,40,578,237,64,96,45,0.0355311111142988,0.0144052045765688,1.9746619556018827,0.3866562528393465
633ad9d63b298a0cb0fd0b05,1,504,141,27,55,33,0.0457787878783562,0.0162720380865277,0.5132301087358594,0.4839087943173962
633ad9d63b298a0cb0fd0b05,2,803,361,81,114,62,0.0414129032257337,0.0116610390092612,-0.521045509940465,0.5025665985840256
633ad9d63b298a0cb0fd0b05,3,660,369,41,73,32,0.0444843749999095,0.0154032487015828,0.5516554241499396,0.4516959242976916
633ad9d63b298a0cb0fd0b05,4,1006,512,95,128,73,0.044623287671154,0.0126537491210637,-0.1720940599487294,0.4871167176064307
633ad9d63b298a0cb0fd0b05,5,139,2,29,34,11,0.0409636363638985,0.0188168154969791,-0.6335777009841468,0.508582797017125
633ad9d63b298a0cb0fd0b05,6,396,93,56,88,40,0.045002500000181,0.0121468680676192,0.1542155325471066,0.4735886075516695
633ad9d63b298a0cb0fd0b05,7,421,104,22,34,46,0.0416913043475355,0.0160509581034228,2.089600214207768,0.4055450031518848
633ad9d63b298a0cb0fd0b05,8,79,3,2,2,10,0.0443700000007412,0.0172676994539441,-0.6005449612927432,0.5891467704513864
633ad9d63b298a0cb0fd0b05,9,517,227,18,27,37,0.0469270270268112,0.0109300210595558,0.86026246893231,0.4482636264781218
633ad9d63b298a0cb0fd0b05,10,198,29,0,0,14,0.0524285714284033,0.0215485294363718,2.183943501601187,0.6305704994715522
633ad9d63b298a0cb0fd0b05,11,380,146,31,52,41,0.0426170731706193,0.0119024556803375,0.4130737085897867,0.3414915627325403
633ad9d63b298a0cb0fd0b05,12,420,116,7,8,41,0.0434439024389515,0.0130824127892301,-0.5510752380310615,0.4673685486929154
633ad9d63b298a0cb0fd0b05,13,811,424,55,76,81,0.0451419753083559,0.0142620551132345,1.594699355157603,0.4120094130508472
633ad9d63b298a0cb0fd0b05,14,440,172,16,19,51,0.0457607843136306,0.0186575033531795,1.9406560335914385,0.3293284931296729
633ad9d63b298a0cb0fd0b05,15,339,106,5,7,32,0.0472562500000655,0.0134522078172812,-0.4452990951378305,0.4295898806932448
633ad9d63b298a0cb0fd0b05,16,136,27,0,0,13,0.0408769230773182,0.0130850521491937,0.1694618601336326,0.475488716360293
633ad9d63b298a0cb0fd0b05,17,86,17,3,4,7,0.0355857142859341,0.0178752555763725,-1.4713805222629737,0.5138947198056516
