Participant,Paragraph,Gazes,AOIGazes,OffScreenGazesPix,OffScreenGazesProp
5a8b1ee2000dab00018cc7cd,14,265,10,203,205
5a8b1ee2000dab00018cc7cd,15,247,20,166,168
5a8b1ee2000dab00018cc7cd,16,111,13,21,23
5a8b1ee2000dab00018cc7cd,17,112,8,24,24
5a8b1ee2000dab00018cc7cd,18,283,24,91,95
5a8b1ee2000dab00018cc7cd,19,310,22,151,155
5a8b1ee2000dab00018cc7cd,20,429,98,219,221
5a8b1ee2000dab00018cc7cd,21,534,173,172,181
5a8b1ee2000dab00018cc7cd,22,491,124,111,113
5a8b1ee2000dab00018cc7cd,23,64,6,20,24
5a8b1ee2000dab00018cc7cd,24,400,121,106,117
5a8b1ee2000dab00018cc7cd,25,316,154,12,22
5a8b1ee2000dab00018cc7cd,26,519,233,116,139
5a8b1ee2000dab00018cc7cd,27,193,27,44,48
5a8b1ee2000dab00018cc7cd,28,368,70,146,158
5a8b1ee2000dab00018cc7cd,29,579,165,210,224
5a8b1ee2000dab00018cc7cd,30,550,266,90,99
5a8b1ee2000dab00018cc7cd,31,351,102,30,30
5a8b1ee2000dab00018cc7cd,32,373,118,41,45
5a8b1ee2000dab00018cc7cd,33,194,26,18,20
5a8b1ee2000dab00018cc7cd,34,357,146,46,54
5a8b1ee2000dab00018cc7cd,35,344,75,61,69
5a8b1ee2000dab00018cc7cd,36,358,77,111,127
5a8b1ee2000dab00018cc7cd,37,415,152,64,72
5a8b1ee2000dab00018cc7cd,38,751,309,263,281
5a8b1ee2000dab00018cc7cd,39,154,16,46,48
5a8b1ee2000dab00018cc7cd,40,435,36,328,332
5a8d8079190420000156435d,1,31,5,7,13
5a8d8079190420000156435d,2,51,19,9,14
5a8d8079190420000156435d,3,42,12,6,8
5a8d8079190420000156435d,4,86,43,12,15
5a8d8079190420000156435d,5,16,0,8,9
5a8d8079190420000156435d,6,40,6,9,11
5a8d8079190420000156435d,7,35,9,8,8
5a8d8079190420000156435d,8,11,2,1,1
5a8d8079190420000156435d,9,54,12,6,15
5a8d8079190420000156435d,10,26,2,11,12
5a8d8079190420000156435d,11,44,6,21,24
5a8d8079190420000156435d,12,34,5,11,11
5a8d8079190420000156435d,13,66,23,19,23
5a8d8079190420000156435d,14,20,4,7,7
5a8d8079190420000156435d,15,18,1,10,12
5a8d8079190420000156435d,16,6,1,2,2
5a8d8079190420000156435d,17,9,0,0,0
5a8d8079190420000156435d,18,25,3,4,4
5a8d8079190420000156435d,19,11,1,6,6
5a8d8079190420000156435d,20,36,4,29,31
5a8d8079190420000156435d,21,37,6,13,17
5a8d8079190420000156435d,22,61,18,11,19
5a8d8079190420000156435d,23,8,1,0,0
5a8d8079190420000156435d,24,29,12,3,7
5a8d8079190420000156435d,25,36,10,6,10
5a8d8079190420000156435d,26,52,14,17,20
5a8d8079190420000156435d,27,10,1,5,5
5a8d8079190420000156435d,28,36,5,16,17
5a8d8079190420000156435d,29,45,20,12,18
5a8d8079190420000156435d,30,92,35,18,21
5a8d8079190420000156435d,31,62,20,15,21
5a8d8079190420000156435d,32,27,2,15,16
5a8d8079190420000156435d,33,18,0,9,9
5a8d8079190420000156435d,34,35,4,18,24
5a8d8079190420000156435d,35,29,7,9,11
5a8d8079190420000156435d,36,34,9,11,12
5a8d8079190420000156435d,37,36,9,17,18
5a8d8079190420000156435d,38,106,64,16,22
5a8d8079190420000156435d,39,28,6,2,3
5a8d8079190420000156435d,40,27,4,20,20
5aa83a71f6dfdd0001eb1690,1,959,341,133,158
5aa83a71f6dfdd0001eb1690,2,1671,915,155,239
5aa83a71f6dfdd0001eb1690,3,1225,709,43,50
5aa83a71f6dfdd0001eb1690,4,1766,1063,201,226
5aa83a71f6dfdd0001eb1690,5,240,37,19,19
5aa83a71f6dfdd0001eb1690,6,686,114,246,260
5aa83a71f6dfdd0001eb1690,7,890,271,57,63
5aa83a71f6dfdd0001eb1690,8,222,40,26,26
5aa83a71f6dfdd0001eb1690,9,974,297,167,199
5aa83a71f6dfdd0001eb1690,10,381,56,6,6
5aa83a71f6dfdd0001eb1690,11,625,178,42,53
5aa83a71f6dfdd0001eb1690,12,559,189,37,40
5aa83a71f6dfdd0001eb1690,13,1531,925,105,118
5aa83a71f6dfdd0001eb1690,14,685,163,104,106
5aa83a71f6dfdd0001eb1690,15,510,93,47,47
5aa83a71f6dfdd0001eb1690,16,227,31,0,0
5aa83a71f6dfdd0001eb1690,17,194,19,0,0
5aa83a71f6dfdd0001eb1690,18,436,64,78,89
5aa83a71f6dfdd0001eb1690,19,318,15,117,117
5aa83a71f6dfdd0001eb1690,20,1128,334,263,298
5aa83a71f6dfdd0001eb1690,21,1143,243,265,287
5aa83a71f6dfdd0001eb1690,22,1012,217,207,213
5aa83a71f6dfdd0001eb1690,23,131,11,0,0
5aa83a71f6dfdd0001eb1690,24,1066,297,254,254
5aa83a71f6dfdd0001eb1690,25,657,125,107,129
5aa83a71f6dfdd0001eb1690,26,1044,309,291,296
5aa83a71f6dfdd0001eb1690,27,436,55,52,57
5aa83a71f6dfdd0001eb1690,28,1079,162,250,255
5aa83a71f6dfdd0001eb1690,29,1275,237,459,478
5aa83a71f6dfdd0001eb1690,30,1510,625,229,247
5aa83a71f6dfdd0001eb1690,31,792,149,137,145
5aa83a71f6dfdd0001eb1690,32,850,90,191,225
5aa83a71f6dfdd0001eb1690,33,475,23,47,56
5aa83a71f6dfdd0001eb1690,34,1052,199,201,214
5aa83a71f6dfdd0001eb1690,35,823,201,216,240
5aa83a71f6dfdd0001eb1690,36,841,351,156,159
5aa83a71f6dfdd0001eb1690,37,1495,588,247,274
5aa83a71f6dfdd0001eb1690,38,1824,993,247,266
5aa83a71f6dfdd0001eb1690,39,230,81,8,8
5aa83a71f6dfdd0001eb1690,40,991,379,59,65
5acb7b0ae1099600016acdd6,1,171,69,4,10
5acb7b0ae1099600016acdd6,2,316,208,17,27
5acb7b0ae1099600016acdd6,3,297,173,24,32
5acb7b0ae1099600016acdd6,4,414,306,11,22
5acb7b0ae1099600016acdd6,5,58,13,3,3
5acb7b0ae1099600016acdd6,6,210,96,2,16
5acb7b0ae1099600016acdd6,7,266,107,8,28
5acb7b0ae1099600016acdd6,8,46,12,2,2
5acb7b0ae1099600016acdd6,9,228,96,13,25
5acb7b0ae1099600016acdd6,10,78,2,34,34
5acb7b0ae1099600016acdd6,11,159,27,30,46
5acb7b0ae1099600016acdd6,12,160,32,31,37
5acb7b0ae1099600016acdd6,13,411,236,50,69
5acb7b0ae1099600016acdd6,14,145,44,16,27
5acb7b0ae1099600016acdd6,15,131,37,20,29
5acb7b0ae1099600016acdd6,16,35,6,0,0
5acb7b0ae1099600016acdd6,17,21,8,0,2
5acb7b0ae1099600016acdd6,18,97,32,12,26
5acb7b0ae1099600016acdd6,19,89,19,6,6
5acb7b0ae1099600016acdd6,20,405,226,38,69
5acb7b0ae1099600016acdd6,21,304,81,77,107
5acb7b0ae1099600016acdd6,22,210,38,72,92
5acb7b0ae1099600016acdd6,23,22,2,8,8
5acb7b0ae1099600016acdd6,24,254,8,200,206
5acb7b0ae1099600016acdd6,25,212,11,154,158
5acb7b0ae1099600016acdd6,26,324,73,135,158
5acb7b0ae1099600016acdd6,27,95,17,32,36
5acb7b0ae1099600016acdd6,28,211,61,42,68
5acb7b0ae1099600016acdd6,29,339,152,52,70
5acb7b0ae1099600016acdd6,30,378,111,117,152
5acb7b0ae1099600016acdd6,31,195,96,12,20
5acb7b0ae1099600016acdd6,32,195,72,18,25
5acb7b0ae1099600016acdd6,33,99,10,24,28
5acb7b0ae1099600016acdd6,34,264,119,17,30
5acb7b0ae1099600016acdd6,35,200,54,16,23
5acb7b0ae1099600016acdd6,36,205,94,22,35
5acb7b0ae1099600016acdd6,37,347,136,91,103
5acb7b0ae1099600016acdd6,38,424,268,44,76
5acb7b0ae1099600016acdd6,39,77,15,3,5
5acb7b0ae1099600016acdd6,40,242,134,28,32
5aed0f1c7ed5460001575004,1,637,152,27,57
5aed0f1c7ed5460001575004,2,894,496,58,73
5aed0f1c7ed5460001575004,3,642,356,6,17
5aed0f1c7ed5460001575004,4,969,686,62,87
5aed0f1c7ed5460001575004,5,123,16,0,0
5aed0f1c7ed5460001575004,6,340,137,58,83
5aed0f1c7ed5460001575004,7,415,257,19,40
5aed0f1c7ed5460001575004,8,239,56,2,7
5aed0f1c7ed5460001575004,9,739,349,17,41
5aed0f1c7ed5460001575004,10,169,35,2,3
5aed0f1c7ed5460001575004,11,277,142,2,3
5aed0f1c7ed5460001575004,12,434,154,3,10
5aed0f1c7ed5460001575004,13,782,440,80,116
5aed0f1c7ed5460001575004,14,417,137,34,50
5aed0f1c7ed5460001575004,15,241,98,11,21
5aed0f1c7ed5460001575004,16,116,28,3,5
5aed0f1c7ed5460001575004,17,132,42,0,0
5aed0f1c7ed5460001575004,18,311,90,31,53
5aed0f1c7ed5460001575004,19,150,47,11,19
5aed0f1c7ed5460001575004,20,765,471,57,121
5aed0f1c7ed5460001575004,21,491,186,96,124
5aed0f1c7ed5460001575004,22,532,254,64,111
5aed0f1c7ed5460001575004,23,63,11,5,10
5aed0f1c7ed5460001575004,24,592,356,51,92
5aed0f1c7ed5460001575004,25,374,193,41,64
5aed0f1c7ed5460001575004,26,577,346,75,110
5aed0f1c7ed5460001575004,27,272,68,42,58
5aed0f1c7ed5460001575004,28,495,223,52,89
5aed0f1c7ed5460001575004,29,610,395,56,90
5aed0f1c7ed5460001575004,30,600,376,79,117
5aed0f1c7ed5460001575004,31,324,146,45,71
5aed0f1c7ed5460001575004,32,471,231,53,88
5aed0f1c7ed5460001575004,33,240,94,11,19
5aed0f1c7ed5460001575004,34,392,246,19,48
5aed0f1c7ed5460001575004,35,436,215,29,60
5aed0f1c7ed5460001575004,36,530,293,38,83
5aed0f1c7ed5460001575004,37,593,303,109,150
5aed0f1c7ed5460001575004,38,872,588,25,47
5aed0f1c7ed5460001575004,39,113,1,4,7
5aed0f1c7ed5460001575004,40,621,135,33,36
5b666901f7798c000182c01c,1,241,95,6,18
5b666901f7798c000182c01c,2,320,201,10,20
5b666901f7798c000182c01c,3,387,193,12,22
5b666901f7798c000182c01c,4,341,242,6,24
5b666901f7798c000182c01c,5,144,0,86,94
5b666901f7798c000182c01c,6,221,106,11,22
5b666901f7798c000182c01c,7,241,118,8,19
5b666901f7798c000182c01c,8,165,49,0,0
5b666901f7798c000182c01c,9,339,163,2,19
5b666901f7798c000182c01c,10,76,25,4,6
5b666901f7798c000182c01c,11,134,70,2,6
5b666901f7798c000182c01c,12,216,125,6,16
5b666901f7798c000182c01c,13,510,383,14,34
5b666901f7798c000182c01c,14,168,116,7,13
5b666901f7798c000182c01c,15,108,37,2,10
5b666901f7798c000182c01c,16,134,31,4,6
5b666901f7798c000182c01c,17,72,10,0,0
5b666901f7798c000182c01c,18,143,43,2,10
5b666901f7798c000182c01c,19,169,53,8,27
5b666901f7798c000182c01c,20,248,153,9,19
5b666901f7798c000182c01c,21,264,123,2,6
5b666901f7798c000182c01c,22,226,108,6,18
5b666901f7798c000182c01c,23,52,17,0,0
5b666901f7798c000182c01c,24,168,129,0,0
5b666901f7798c000182c01c,25,143,89,2,6
5b666901f7798c000182c01c,26,258,160,13,24
5b666901f7798c000182c01c,27,106,36,0,4
5b666901f7798c000182c01c,28,225,86,5,33
5b666901f7798c000182c01c,29,262,159,17,27
5b666901f7798c000182c01c,30,351,249,15,35
5b666901f7798c000182c01c,31,213,81,37,48
5b666901f7798c000182c01c,32,175,80,16,27
5b666901f7798c000182c01c,33,171,53,7,14
5b666901f7798c000182c01c,34,94,53,0,3
5b666901f7798c000182c01c,35,252,100,39,43
5b666901f7798c000182c01c,36,100,55,0,2
5b666901f7798c000182c01c,37,435,278,27,51
5b666901f7798c000182c01c,38,458,313,71,102
5b666901f7798c000182c01c,39,95,20,8,22
5b666901f7798c000182c01c,40,189,108,27,31
5b6dbd2384a7760001c9c7fd,1,550,283,13,13
5b6dbd2384a7760001c9c7fd,2,1210,876,16,29
5b6dbd2384a7760001c9c7fd,3,784,316,91,93
5b6dbd2384a7760001c9c7fd,4,1371,676,199,274
5b6dbd2384a7760001c9c7fd,5,120,9,8,10
5b6dbd2384a7760001c9c7fd,6,678,114,64,85
5b6dbd2384a7760001c9c7fd,7,777,91,159,159
5b6dbd2384a7760001c9c7fd,8,152,6,14,14
5b6dbd2384a7760001c9c7fd,9,1671,299,228,265
5b6dbd2384a7760001c9c7fd,10,260,86,4,20
5b6dbd2384a7760001c9c7fd,11,573,131,38,76
5b6dbd2384a7760001c9c7fd,12,504,42,84,97
5b6dbd2384a7760001c9c7fd,13,1282,451,181,206
5b6dbd2384a7760001c9c7fd,14,546,97,108,144
5b6dbd2384a7760001c9c7fd,15,403,92,35,77
5b6dbd2384a7760001c9c7fd,16,154,20,0,0
5b6dbd2384a7760001c9c7fd,17,138,9,10,10
5b6dbd2384a7760001c9c7fd,18,583,66,91,117
5b6dbd2384a7760001c9c7fd,19,288,74,21,26
5b6dbd2384a7760001c9c7fd,20,1317,648,101,166
5b6dbd2384a7760001c9c7fd,21,1301,188,200,238
5b6dbd2384a7760001c9c7fd,22,1181,383,102,136
5b6dbd2384a7760001c9c7fd,23,103,23,8,8
5b6dbd2384a7760001c9c7fd,24,677,81,125,125
5b6dbd2384a7760001c9c7fd,25,602,219,21,58
5b6dbd2384a7760001c9c7fd,26,1009,444,114,132
5b6dbd2384a7760001c9c7fd,27,349,52,22,28
5b6dbd2384a7760001c9c7fd,28,599,178,89,95
5b6dbd2384a7760001c9c7fd,29,711,413,40,86
5b6dbd2384a7760001c9c7fd,30,1101,514,59,126
5b6dbd2384a7760001c9c7fd,31,524,99,77,86
5b6dbd2384a7760001c9c7fd,32,451,94,20,20
5b6dbd2384a7760001c9c7fd,33,256,27,36,41
5b6dbd2384a7760001c9c7fd,34,514,225,43,92
5b6dbd2384a7760001c9c7fd,35,609,140,125,139
5b6dbd2384a7760001c9c7fd,36,544,60,125,130
5b6dbd2384a7760001c9c7fd,37,850,228,205,220
5b6dbd2384a7760001c9c7fd,38,978,511,157,172
5b6dbd2384a7760001c9c7fd,39,210,61,8,10
5b6dbd2384a7760001c9c7fd,40,641,231,77,109
5b9b422307c6960001614c35,1,735,312,18,60
5b9b422307c6960001614c35,2,1500,829,56,152
5b9b422307c6960001614c35,3,1486,798,54,174
5b9b422307c6960001614c35,4,917,691,16,57
5b9b422307c6960001614c35,5,311,33,46,85
5b9b422307c6960001614c35,6,1005,383,36,98
5b9b422307c6960001614c35,7,1250,403,140,210
5b9b422307c6960001614c35,8,184,50,0,0
5b9b422307c6960001614c35,9,1024,361,16,93
5b9b422307c6960001614c35,10,443,148,4,20
5b9b422307c6960001614c35,11,489,131,30,82
5b9b422307c6960001614c35,12,779,267,52,104
5b9b422307c6960001614c35,13,1347,800,115,211
5b9b422307c6960001614c35,14,736,279,10,61
5b9b422307c6960001614c35,15,503,162,44,106
5b9b422307c6960001614c35,16,149,32,0,4
5b9b422307c6960001614c35,17,193,28,10,20
5b9b422307c6960001614c35,18,302,70,13,31
5b9b422307c6960001614c35,19,309,36,131,161
5b9b422307c6960001614c35,20,1268,608,56,163
5b9b422307c6960001614c35,21,900,324,101,236
5b9b422307c6960001614c35,22,748,201,109,156
5b9b422307c6960001614c35,23,125,30,26,29
5b9b422307c6960001614c35,24,897,227,123,195
5b9b422307c6960001614c35,25,888,118,145,201
5b9b422307c6960001614c35,26,1237,250,254,365
5b9b422307c6960001614c35,27,435,76,45,63
5b9b422307c6960001614c35,28,1051,228,262,346
5b9b422307c6960001614c35,29,1083,430,221,351
5b9b422307c6960001614c35,30,1239,627,68,220
5b9b422307c6960001614c35,31,738,239,40,133
5b9b422307c6960001614c35,32,756,283,46,116
5b9b422307c6960001614c35,33,561,105,52,98
5b9b422307c6960001614c35,34,866,278,203,297
5b9b422307c6960001614c35,35,640,256,58,128
5b9b422307c6960001614c35,36,1075,423,90,186
5b9b422307c6960001614c35,37,1520,717,122,242
5b9b422307c6960001614c35,38,1759,847,232,413
5b9b422307c6960001614c35,39,296,38,62,94
5b9b422307c6960001614c35,40,1088,313,138,246
5ba06f03962418000113684d,1,407,102,37,45
5ba06f03962418000113684d,2,950,345,196,202
5ba06f03962418000113684d,3,332,50,106,108
5ba06f03962418000113684d,4,738,329,139,153
5ba06f03962418000113684d,5,355,30,110,114
5ba06f03962418000113684d,6,327,165,20,32
5ba06f03962418000113684d,7,220,89,27,33
5ba06f03962418000113684d,8,64,13,4,4
5ba06f03962418000113684d,9,342,95,72,80
5ba06f03962418000113684d,10,120,18,24,28
5ba06f03962418000113684d,11,507,56,223,254
5ba06f03962418000113684d,12,275,61,47,65
5ba06f03962418000113684d,13,416,200,70,102
5ba06f03962418000113684d,14,200,51,58,80
5ba06f03962418000113684d,15,158,22,52,54
5ba06f03962418000113684d,16,54,2,18,18
5ba06f03962418000113684d,17,48,4,8,8
5ba06f03962418000113684d,18,127,18,28,32
5ba06f03962418000113684d,19,95,24,18,19
5ba06f03962418000113684d,20,412,106,124,134
5ba06f03962418000113684d,21,336,73,133,191
5ba06f03962418000113684d,22,282,71,78,105
5ba06f03962418000113684d,23,48,0,28,32
5ba06f03962418000113684d,24,298,85,72,109
5ba06f03962418000113684d,25,266,84,38,52
5ba06f03962418000113684d,26,328,104,86,118
5ba06f03962418000113684d,27,202,54,36,56
5ba06f03962418000113684d,28,366,99,74,110
5ba06f03962418000113684d,29,342,140,62,78
5ba06f03962418000113684d,30,351,94,126,164
5ba06f03962418000113684d,31,240,54,70,90
5ba06f03962418000113684d,32,422,109,113,145
5ba06f03962418000113684d,33,244,28,79,111
5ba06f03962418000113684d,34,367,74,148,172
5ba06f03962418000113684d,35,243,52,100,128
5ba06f03962418000113684d,36,294,102,68,104
5ba06f03962418000113684d,37,897,372,223,289
5ba06f03962418000113684d,38,658,208,241,261
5ba06f03962418000113684d,39,134,8,56,58
5ba06f03962418000113684d,40,297,45,134,148
5ba3b4b2509a380001bee71d,1,247,115,15,17
5ba3b4b2509a380001bee71d,2,422,278,14,18
5ba3b4b2509a380001bee71d,3,404,142,54,77
5ba3b4b2509a380001bee71d,4,363,182,43,70
5ba3b4b2509a380001bee71d,5,79,6,13,13
5ba3b4b2509a380001bee71d,6,266,80,37,37
5ba3b4b2509a380001bee71d,7,245,90,23,27
5ba3b4b2509a380001bee71d,8,46,5,2,2
5ba3b4b2509a380001bee71d,9,265,90,16,18
5ba3b4b2509a380001bee71d,10,132,37,6,6
5ba3b4b2509a380001bee71d,11,183,32,30,32
5ba3b4b2509a380001bee71d,12,258,57,38,40
5ba3b4b2509a380001bee71d,13,464,115,119,129
5ba3b4b2509a380001bee71d,14,226,60,42,42
5ba3b4b2509a380001bee71d,15,136,30,10,10
5ba3b4b2509a380001bee71d,16,76,0,24,24
5ba3b4b2509a380001bee71d,17,38,2,2,2
5ba3b4b2509a380001bee71d,18,137,6,38,40
5ba3b4b2509a380001bee71d,19,107,17,2,2
5ba3b4b2509a380001bee71d,20,398,103,76,78
5ba3b4b2509a380001bee71d,21,231,21,71,79
5ba3b4b2509a380001bee71d,22,234,29,61,61
5ba3b4b2509a380001bee71d,23,39,2,0,0
5ba3b4b2509a380001bee71d,24,250,36,116,124
5ba3b4b2509a380001bee71d,25,233,34,95,99
5ba3b4b2509a380001bee71d,26,312,63,74,85
5ba3b4b2509a380001bee71d,27,110,8,49,49
5ba3b4b2509a380001bee71d,28,269,51,59,59
5ba3b4b2509a380001bee71d,29,291,66,102,102
5ba3b4b2509a380001bee71d,30,464,115,115,117
5ba3b4b2509a380001bee71d,31,268,30,93,95
5ba3b4b2509a380001bee71d,32,217,34,41,45
5ba3b4b2509a380001bee71d,33,88,2,35,35
5ba3b4b2509a380001bee71d,34,243,30,71,73
5ba3b4b2509a380001bee71d,35,243,22,85,85
5ba3b4b2509a380001bee71d,36,367,80,109,119
5ba3b4b2509a380001bee71d,37,293,71,66,70
5ba3b4b2509a380001bee71d,38,486,208,100,110
5ba3b4b2509a380001bee71d,39,88,7,30,30
5ba3b4b2509a380001bee71d,40,286,20,95,103
5bbc0004ac45e6000131d380,1,219,18,139,143
5bbc0004ac45e6000131d380,2,290,29,184,198
5bbc0004ac45e6000131d380,3,218,20,143,154
5bbc0004ac45e6000131d380,4,303,21,266,268
5bbc0004ac45e6000131d380,5,53,0,20,20
5bbc0004ac45e6000131d380,6,202,44,66,70
5bbc0004ac45e6000131d380,7,179,34,8,12
5bbc0004ac45e6000131d380,8,75,12,7,7
5bbc0004ac45e6000131d380,9,188,6,151,153
5bbc0004ac45e6000131d380,10,62,0,46,46
5bbc0004ac45e6000131d380,11,103,9,42,50
5bbc0004ac45e6000131d380,12,181,18,19,27
5bbc0004ac45e6000131d380,13,317,95,104,110
5bbc0004ac45e6000131d380,14,135,12,84,86
5bbc0004ac45e6000131d380,15,155,37,52,56
5bbc0004ac45e6000131d380,16,61,6,14,20
5bbc0004ac45e6000131d380,17,31,1,8,8
5bbc0004ac45e6000131d380,18,65,4,26,26
5bbc0004ac45e6000131d380,19,50,12,18,20
5bbc0004ac45e6000131d380,20,262,90,62,68
5bbc0004ac45e6000131d380,21,183,56,54,62
5bbc0004ac45e6000131d380,22,173,34,49,51
5bbc0004ac45e6000131d380,23,27,2,6,8
5bbc0004ac45e6000131d380,24,284,23,160,176
5bbc0004ac45e6000131d380,25,119,40,28,30
5bbc0004ac45e6000131d380,26,619,71,456,470
5bbc0004ac45e6000131d380,27,90,17,19,25
5bbc0004ac45e6000131d380,28,142,42,30,32
5bbc0004ac45e6000131d380,29,272,92,72,92
5bbc0004ac45e6000131d380,30,229,52,106,114
5bbc0004ac45e6000131d380,31,129,32,21,35
5bbc0004ac45e6000131d380,32,146,62,10,18
5bbc0004ac45e6000131d380,33,86,13,4,4
5bbc0004ac45e6000131d380,34,153,68,10,20
5bbc0004ac45e6000131d380,35,161,62,15,21
5bbc0004ac45e6000131d380,36,149,68,16,21
5bbc0004ac45e6000131d380,37,382,71,123,159
5bbc0004ac45e6000131d380,38,351,180,87,95
5bbc0004ac45e6000131d380,39,94,9,39,43
5bbc0004ac45e6000131d380,40,170,50,32,44
5be8a1701664db0001d804f8,1,451,144,60,62
5be8a1701664db0001d804f8,2,1092,298,389,408
5be8a1701664db0001d804f8,3,915,315,108,112
5be8a1701664db0001d804f8,4,1103,573,18,18
5be8a1701664db0001d804f8,5,309,28,86,88
5be8a1701664db0001d804f8,6,517,84,194,194
5be8a1701664db0001d804f8,7,456,90,156,166
5be8a1701664db0001d804f8,8,95,18,6,6
5be8a1701664db0001d804f8,9,630,290,151,163
5be8a1701664db0001d804f8,10,189,69,28,28
5be8a1701664db0001d804f8,11,401,0,253,253
5be8a1701664db0001d804f8,12,549,14,292,292
5be8a1701664db0001d804f8,13,864,204,285,287
5be8a1701664db0001d804f8,14,495,82,184,188
5be8a1701664db0001d804f8,15,374,50,130,132
5be8a1701664db0001d804f8,16,166,0,122,122
5be8a1701664db0001d804f8,17,144,0,96,96
5be8a1701664db0001d804f8,18,242,4,134,134
5be8a1701664db0001d804f8,19,379,51,107,109
5be8a1701664db0001d804f8,20,773,265,114,124
5be8a1701664db0001d804f8,21,754,168,404,410
5be8a1701664db0001d804f8,22,363,12,223,223
5be8a1701664db0001d804f8,23,109,0,26,26
5be8a1701664db0001d804f8,24,841,94,451,455
5be8a1701664db0001d804f8,25,638,144,289,291
5be8a1701664db0001d804f8,26,1161,355,459,473
5be8a1701664db0001d804f8,27,210,34,32,32
5be8a1701664db0001d804f8,28,597,217,124,124
5be8a1701664db0001d804f8,29,806,408,178,188
5be8a1701664db0001d804f8,30,1077,471,232,238
5be8a1701664db0001d804f8,31,225,143,6,10
5be8a1701664db0001d804f8,32,584,278,34,42
5be8a1701664db0001d804f8,33,204,44,10,12
5be8a1701664db0001d804f8,34,565,209,56,60
5be8a1701664db0001d804f8,35,549,203,12,16
5be8a1701664db0001d804f8,36,606,380,19,23
5be8a1701664db0001d804f8,37,1088,544,176,192
5be8a1701664db0001d804f8,38,1364,988,102,146
5be8a1701664db0001d804f8,39,1002,266,100,122
5be8a1701664db0001d804f8,40,686,258,127,129
5c0dbb9b9166290001253342,1,430,188,15,25
5c0dbb9b9166290001253342,2,894,701,9,22
5c0dbb9b9166290001253342,3,918,651,20,30
5c0dbb9b9166290001253342,4,980,719,19,21
5c0dbb9b9166290001253342,5,279,45,19,19
5c0dbb9b9166290001253342,6,528,315,26,28
5c0dbb9b9166290001253342,7,501,282,11,17
5c0dbb9b9166290001253342,8,159,26,0,0
5c0dbb9b9166290001253342,9,681,452,0,7
5c0dbb9b9166290001253342,10,228,113,0,0
5c0dbb9b9166290001253342,11,483,251,20,23
5c0dbb9b9166290001253342,12,373,217,0,0
5c0dbb9b9166290001253342,13,1022,901,0,5
5c0dbb9b9166290001253342,14,431,264,8,24
5c0dbb9b9166290001253342,15,364,234,0,2
5c0dbb9b9166290001253342,16,339,55,16,16
5c0dbb9b9166290001253342,17,168,54,10,10
5c0dbb9b9166290001253342,18,401,177,2,10
5c0dbb9b9166290001253342,19,243,94,2,8
5c0dbb9b9166290001253342,20,756,587,0,2
5c0dbb9b9166290001253342,21,755,485,10,18
5c0dbb9b9166290001253342,22,706,364,0,13
5c0dbb9b9166290001253342,23,71,4,0,0
5c0dbb9b9166290001253342,24,529,311,0,2
5c0dbb9b9166290001253342,25,456,153,0,0
5c0dbb9b9166290001253342,26,737,440,2,6
5c0dbb9b9166290001253342,27,356,95,17,23
5c0dbb9b9166290001253342,28,581,415,2,2
5c0dbb9b9166290001253342,29,806,617,0,2
5c0dbb9b9166290001253342,30,853,673,0,4
5c0dbb9b9166290001253342,31,517,325,0,6
5c0dbb9b9166290001253342,32,631,366,0,4
5c0dbb9b9166290001253342,33,291,95,2,2
5c0dbb9b9166290001253342,34,566,400,0,4
5c0dbb9b9166290001253342,35,806,447,7,13
5c0dbb9b9166290001253342,36,795,349,0,21
5c0dbb9b9166290001253342,37,1033,708,9,18
5c0dbb9b9166290001253342,38,1132,931,2,9
5c0dbb9b9166290001253342,39,260,56,0,0
5c0dbb9b9166290001253342,40,735,501,0,6
5c2c62542c45d400014a32e6,1,7,0,0,0
5c2c62542c45d400014a32e6,2,14,0,0,0
5c2c62542c45d400014a32e6,3,14,0,0,0
5c2c62542c45d400014a32e6,4,10,0,0,0
5c2c62542c45d400014a32e6,5,4,0,0,0
5c2c62542c45d400014a32e6,6,8,0,0,0
5c2c62542c45d400014a32e6,7,9,0,0,0
5c2c62542c45d400014a32e6,8,3,0,0,0
5c2c62542c45d400014a32e6,9,9,0,0,0
5c2c62542c45d400014a32e6,10,4,0,0,0
5c2c62542c45d400014a32e6,11,7,0,0,0
5c2c62542c45d400014a32e6,12,4,0,0,0
5c2c62542c45d400014a32e6,13,17,0,0,0
5c2c62542c45d400014a32e6,14,17,0,0,0
5c2c62542c45d400014a32e6,15,4,0,0,0
5c2c62542c45d400014a32e6,16,4,0,0,0
5c2c62542c45d400014a32e6,17,3,0,0,0
5c2c62542c45d400014a32e6,18,3,0,0,0
5c2c62542c45d400014a32e6,19,4,0,0,0
5c2c62542c45d400014a32e6,20,10,0,0,0
5c2c62542c45d400014a32e6,21,8,0,0,0
5c2c62542c45d400014a32e6,22,7,0,0,0
5c2c62542c45d400014a32e6,23,3,0,0,0
5c2c62542c45d400014a32e6,24,8,0,0,0
5c2c62542c45d400014a32e6,25,9,0,0,0
5c2c62542c45d400014a32e6,26,11,0,0,0
5c2c62542c45d400014a32e6,27,4,0,0,0
5c2c62542c45d400014a32e6,28,9,0,0,0
5c2c62542c45d400014a32e6,29,12,0,0,0
5c2c62542c45d400014a32e6,30,13,0,0,0
